Merchant Name,Merchant ID,Store Name,Store ID,Updated On,Created On,Type,Category,Subcategory,Status,Transaction ID,Linked Transaction ID,Partner transaction ID 1,Partner transaction ID 2,Long Order ID,Short Order ID,Booking ID,Order Channel,Order Type,Payment Method,Receiving account / Source of fund,Terminal ID,Channel,Offer Type,Grab Fee (%),Points Multiplier,Points Issued,Settlement ID,Transfer Date,Amount,Tax on Order Value,Restaurant Packaging Charge,Non-Member Fee,Restaurant Service Charge,Offer,Discount (Merchant-Funded),Delivery Fee Discount (Merchant-Funded),Delivery Charge (Grab Online Store),Delivery Charge (Merchant Delivery),GrabExpress Delivery Service Fee,Net Sales,Net MDR,Tax on MDR,Grab Fee,Marketing success fee,Delivery Commission,Channel Commission,Order commission,GrabFood / GrabMart Other Commission,GrabKitchen Commission,GrabKitchen Other Commission,Withholding Tax,VAT Amount,PIT Amount,Total,Tax on MDR (%),Delivery Commission (%),Channel Commission (%),Order Commission (%),"Tax on GrabFood / GrabMart Commission, Adjustments, Ads",Tax on Total GrabKitchen Commission,Cancellation Reason,Cancelled by,Reason for Refund,Description,Incident group,Incident alias,Customer refund Item,Appeal link,Appeal status
CÔNG TY TNHH DUONG THANH LONG,15df402a-6bd9-415c-8fbe-7121dfcc79ba,Cà Phê Muối Chú Long - Tỉnh Lộ 8 Củ Chi,75524cef-5dc4-4372-b214-5311e322158e,11/10/2025 20:41,11/10/2025 20:27,GrabFood,Payment ,,Transferred,3138937069sp00000000000000000000,,,,275384641-C7TBUEVJAAEFLT,GF-442,A-8FN7O4BGWHX8AV,GrabFood app & web,,Cash,,,,,,,,SVNTVYQ4WNBM,12/10/2025 2:54,112000,0,0,,,,-12000,0,,0,0,100000,,,,0,0,-24537,,0,0,0,0,0,0,75463,,,,,-1818,0,,,,,,,,,
CÔNG TY TNHH DUONG THANH LONG,15df402a-6bd9-415c-8fbe-7121dfcc79ba,Cà Phê Muối Chú Long - Tỉnh Lộ 8 Củ Chi,75524cef-5dc4-4372-b214-5311e322158e,11/10/2025 18:28,11/10/2025 18:13,GrabFood,Payment ,,Transferred,3138521468sp00000000000000000000,,,,303216115-C7TBTEUXUGDFGE,GF-609,A-8FMRGRVWX7CEAV,GrabFood app & web,,Cashless,,,,,,,,SVNTVYQ4WNBM,12/10/2025 2:54,87000,0,0,,,,-10000,0,,0,0,77000,,,,0,0,-18894,,0,0,0,0,0,0,58106,,,,,-1400,0,,,,,,,,,
CÔNG TY TNHH DUONG THANH LONG,15df402a-6bd9-415c-8fbe-7121dfcc79ba,Cà Phê Muối Chú Long - Tỉnh Lộ 8 Củ Chi,75524cef-5dc4-4372-b214-5311e322158e,11/10/2025 16:30,11/10/2025 16:18,GrabFood,Payment ,,Transferred,3138243641sp00000000000000000000,,,,221481798-C7TBRT2KJ7TJR2,GF-911,A-8FMGUMSG3ALBAV,GrabFood app & web,,Cashless,,,,,,,,SVNTVYQ4WNBM,12/10/2025 2:54,51000,0,0,,,,-4800,0,,0,0,46200,,,,0,0,-11336,,0,0,0,0,0,0,34864,,,,,-840,0,,,,,,,,,
CÔNG TY TNHH DUONG THANH LONG,15df402a-6bd9-415c-8fbe-7121dfcc79ba,Cà Phê Muối Chú Long - Tỉnh Lộ 8 Củ Chi,75524cef-5dc4-4372-b214-5311e322158e,11/10/2025 12:45,11/10/2025 12:45,GrabFood,Advertisement,,Transferred,3137615550sp00000000000000000000,,,,2c6fd9d3708644dea67c3f027177e1d8,,2c6fd9d3708644dea67c3f027177e1d8,,,Cash,,,,,,,,SVNTVYQ4WNBM,12/10/2025 2:54,-1100,,,,,,,,,,,,,,,,,,,,,,,,,-1188,,,,,-88,,,,,Đồng tài trợ đa tầng - Siêu Tiết Ki - 2025-10-10,,,,,
CÔNG TY TNHH DUONG THANH LONG,15df402a-6bd9-415c-8fbe-7121dfcc79ba,Cà Phê Muối Chú Long - Tỉnh Lộ 8 Củ Chi,75524cef-5dc4-4372-b214-5311e322158e,11/10/2025 10:43,11/10/2025 10:13,GrabFood,Payment ,,Transferred,3137151010sp00000000000000000000,,,,9370296-C7TBLKBWGJU1ET,GF-307,A-8FLFIHMWWKURAV,GrabFood app & web,,Cashless,,,,,,,,SVNTVYQ4WNBM,12/10/2025 2:54,102000,0,0,,,,-32000,0,,0,0,70000,,,,0,0,-17176,,0,0,0,0,0,0,52824,,,,,-1272,0,,,,,,,,,
CÔNG TY TNHH DUONG THANH LONG,15df402a-6bd9-415c-8fbe-7121dfcc79ba,Cà Phê Muối Chú Long - Tỉnh Lộ 8 Củ Chi,75524cef-5dc4-4372-b214-5311e322158e,11/10/2025 10:38,11/10/2025 10:14,GrabFood,Payment ,,Transferred,3137138576sp00000000000000000000,,,,315913206-C7TBLKDZTN5FR6,GF-644,A-8FLFKLDGX5MQAV,GrabFood app & web,,Cashless,,,,,,,,SVNTVYQ4WNBM,12/10/2025 2:54,131000,0,0,,,,-34000,0,,0,0,97000,,,,0,0,-23801,,0,0,0,0,0,0,73199,,,,,-1763,0,,,,,,,,,
CÔNG TY TNHH DUONG THANH LONG,15df402a-6bd9-415c-8fbe-7121dfcc79ba,Cà Phê Muối Chú Long - Tỉnh Lộ 8 Củ Chi,75524cef-5dc4-4372-b214-5311e322158e,11/10/2025 10:11,11/10/2025 9:55,GrabFood,Payment ,,Transferred,3137074600sp00000000000000000000,,,,255951712-C7TBLE2XEUNVT6,GF-509,A-8FLDRSRGX9HCAV,GrabFood app & web,,Cashless,,,,,,,,SVNTVYQ4WNBM,12/10/2025 2:54,58000,0,0,,,,-4800,0,,0,0,53200,,,,0,0,-13054,,0,0,0,0,0,0,40146,,,,,-967,0,,,,,,,,,
CÔNG TY TNHH DUONG THANH LONG,15df402a-6bd9-415c-8fbe-7121dfcc79ba,Cà Phê Muối Chú Long - Tỉnh Lộ 8 Củ Chi,75524cef-5dc4-4372-b214-5311e322158e,11/10/2025 9:08,11/10/2025 8:54,GrabFood,Payment ,,Transferred,3136961940sp00000000000000000000,,,,314402733-C7TBJ7VTT7WXLX,GF-379,A-8FL89WPGWF6DAV,GrabFood app & web,,Cash,,,,,,,,SVNTVYQ4WNBM,12/10/2025 2:54,51000,0,0,,,,-4800,0,,0,0,46200,,,,0,0,-11336,,0,0,0,0,0,0,34864,,,,,-840,0,,,,,,,,,
CÔNG TY TNHH DUONG THANH LONG,15df402a-6bd9-415c-8fbe-7121dfcc79ba,Cà Phê Muối Chú Long - Tỉnh Lộ 8 Củ Chi,75524cef-5dc4-4372-b214-5311e322158e,11/10/2025 8:43,11/10/2025 8:20,GrabFood,Payment ,,Transferred,3136923204sp00000000000000000000,,,,415198497-C7TBJYTXRK3YGJ,GF-804,A-8FL55JAGX5MQAV,GrabFood app & web,,Cash,,,,,,,,SVNTVYQ4WNBM,12/10/2025 2:54,108000,0,0,,,,-20250,0,,0,0,87750,,,,0,0,-21532,,0,0,0,0,0,0,66218,,,,,-1595,0,,,,,,,,,
CÔNG TY TNHH DUONG THANH LONG,15df402a-6bd9-415c-8fbe-7121dfcc79ba,Cà Phê Muối Chú Long - Tỉnh Lộ 8 Củ Chi,75524cef-5dc4-4372-b214-5311e322158e,11/10/2025 8:27,11/10/2025 8:03,GrabFood,Payment ,,Transferred,3136898375sp00000000000000000000,,,,265268874-C7TBJUTBTJ6ATJ,GF-701,A-8FL3K4LG2XXPAV,GrabFood app & web,,Cash,,,,,,,,SVNTVYQ4WNBM,12/10/2025 2:54,87000,0,0,,,,-18250,0,,0,0,68750,,,,0,0,-16870,,0,0,0,0,0,0,51880,,,,,-1250,0,,,,,,,,,
