Merchant Name,Merchant ID,Store Name,Store ID,Updated On,Created On,Type,Category,Subcategory,Status,Transaction ID,Linked Transaction ID,Partner transaction ID 1,Partner transaction ID 2,Long Order ID,Short Order ID,Booking ID,Order Channel,Order Type,Payment Method,Receiving account / Source of fund,Terminal ID,Channel,Offer Type,Grab Fee (%),Points Multiplier,Points Issued,Settlement ID,Transfer Date,Amount,Tax on Order Value,Restaurant Packaging Charge,Non-Member Fee,Restaurant Service Charge,Offer,Discount (Merchant-Funded),Delivery Fee Discount (Merchant-Funded),Delivery Charge (Grab Online Store),Delivery Charge (Merchant Delivery),GrabExpress Delivery Service Fee,Net Sales,Net MDR,Tax on MDR,Grab Fee,Marketing success fee,Delivery Commission,Channel Commission,Order commission,GrabFood / GrabMart Other Commission,GrabKitchen Commission,GrabKitchen Other Commission,Withholding Tax,VAT Amount,PIT Amount,Total,Tax on MDR (%),Delivery Commission (%),Channel Commission (%),Order Commission (%),"Tax on GrabFood / GrabMart Commission, Adjustments, Ads",Tax on Total GrabKitchen Commission,Cancellation Reason,Cancelled by,Reason for Refund,Description,Incident group,Incident alias,Customer refund Item,Appeal link,Appeal status
CÔNG TY TNHH DUONG THANH LONG,15df402a-6bd9-415c-8fbe-7121dfcc79ba,Cà Phê Muối Chú Long - Long Xuyên,f8a1d2c4-1991-46b2-945d-958399251c65,14 Oct 2025 2:23 PM,14 Oct 2025 1:48 PM,GrabFood,Payment ,,Transferred,3145991338sp00000000000000000000,,,,313288247-C7TEEUJDBFVYL6,GF-104,A-8G2EN6CGWJHMAV,GrabFood app & web,,Cash,,,,,,,,SVNXP3BHGMX0,15 Oct 2025 2:56 AM,44000,0,0,,,,-7500,0,,0,0,36500,,,,0,0,-7166,,0,0,0,0,0,0,29334,,,,,-531,0,,,,,,,,,
CÔNG TY TNHH DUONG THANH LONG,15df402a-6bd9-415c-8fbe-7121dfcc79ba,Cà Phê Muối Chú Long - Long Xuyên,f8a1d2c4-1991-46b2-945d-958399251c65,14 Oct 2025 1:21 PM,14 Oct 2025 1:21 PM,GrabFood,Advertisement,,Transferred,3145803836sp00000000000000000000,,,,c0457bbead844e778aaf0b6ed162b3b2,,c0457bbead844e778aaf0b6ed162b3b2,,,Cash,,,,,,,,SVNXP3BHGMX0,15 Oct 2025 2:56 AM,-200,,,,,,,,,,,,,,,,,,,,,,,,,-216,,,,,-16,,,,,Đồng Tài Trợ Đa Tầng - Gói Tiêu Chu - 2025-10-13,,,,,
CÔNG TY TNHH DUONG THANH LONG,15df402a-6bd9-415c-8fbe-7121dfcc79ba,Cà Phê Muối Chú Long - Long Xuyên,f8a1d2c4-1991-46b2-945d-958399251c65,14 Oct 2025 8:30 AM,14 Oct 2025 8:21 AM,GrabFood,Payment ,,Transferred,3144921747sp00000000000000000000,,,,440203261-C7TEAVJAPABVJX,GF-593,A-8GXGQXLWWQG7AV,GrabFood app & web,,Cashless,,,,,,,,SVNXP3BHGMX0,15 Oct 2025 2:56 AM,83000,0,0,,,,-12500,0,,0,0,70500,,,,0,0,-13843,,0,0,0,0,0,0,56657,,,,,-1025,0,,,,,,,,,
CÔNG TY TNHH DUONG THANH LONG,15df402a-6bd9-415c-8fbe-7121dfcc79ba,Cà Phê Muối Chú Long - Kiên Giang,914c7736-aef9-43f4-b84e-3fbed85e8a78,14 Oct 2025 3:34 PM,14 Oct 2025 3:34 PM,GrabFood,Advertisement,,Transferred,3146209886sp00000000000000000000,,,,da0e72c54e9f45ac87fe8f7903d75176,,da0e72c54e9f45ac87fe8f7903d75176,,,Cash,,,,,,,,SVNNRJMCNKHQ,15 Oct 2025 2:55 AM,100,,,,,,,,,,,,,,,,,,,,,,,,,108,,,,,8,,,,,refund for incorrect advertisements fees,,,,,
CÔNG TY TNHH DUONG THANH LONG,15df402a-6bd9-415c-8fbe-7121dfcc79ba,Cà Phê Muối Chú Long - Kiên Giang,914c7736-aef9-43f4-b84e-3fbed85e8a78,14 Oct 2025 3:30 PM,14 Oct 2025 3:30 PM,GrabFood,Advertisement,,Transferred,3146194977sp00000000000000000000,,,,2c3ce7f2cbbc43fba741cfc49b2b5011,,2c3ce7f2cbbc43fba741cfc49b2b5011,,,Cash,,,,,,,,SVNNRJMCNKHQ,15 Oct 2025 2:55 AM,21000,,,,,,,,,,,,,,,,,,,,,,,,,22680,,,,,1680,,,,,refund for incorrect advertisements fees,,,,,
CÔNG TY TNHH DUONG THANH LONG,15df402a-6bd9-415c-8fbe-7121dfcc79ba,Cà Phê Muối Chú Long - Kiên Giang,914c7736-aef9-43f4-b84e-3fbed85e8a78,14 Oct 2025 2:31 PM,14 Oct 2025 1:52 PM,GrabFood,Payment ,,Transferred,3146012777sp00000000000000000000,,,,4356517-C7TEEU3DSEEKUA,GF-606,A-8G2FXVAWW6B9AV,GrabFood app & web,,Cashless,,,,,,,,SVNNRJMCNKHQ,15 Oct 2025 2:55 AM,54000,0,0,,,,-20000,0,,0,0,34000,,,,0,0,-6676,,0,0,0,0,0,0,27324,,,,,-495,0,,,,,,,,,
CÔNG TY TNHH DUONG THANH LONG,15df402a-6bd9-415c-8fbe-7121dfcc79ba,Cà Phê Muối Chú Long - Kiên Giang,914c7736-aef9-43f4-b84e-3fbed85e8a78,14 Oct 2025 1:23 PM,14 Oct 2025 1:23 PM,GrabFood,Advertisement,,Transferred,3145814465sp00000000000000000000,,,,875e574e26d34be79095dd427bd2f0bb,,875e574e26d34be79095dd427bd2f0bb,,,Cash,,,,,,,,SVNNRJMCNKHQ,15 Oct 2025 2:55 AM,-400,,,,,,,,,,,,,,,,,,,,,,,,,-432,,,,,-32,,,,,Đồng Tài Trợ Đa Tầng - Gói Tiêu Chu - 2025-10-13,,,,,
CÔNG TY TNHH DUONG THANH LONG,15df402a-6bd9-415c-8fbe-7121dfcc79ba,Cà Phê Muối Chú Long - Kiên Giang,914c7736-aef9-43f4-b84e-3fbed85e8a78,14 Oct 2025 12:03 PM,14 Oct 2025 11:40 AM,GrabFood,Payment ,,Transferred,3145469021sp00000000000000000000,,,,28062820-C7TEC4BUR33BNN,GF-617,A-8G23WJVGXCITAV,GrabFood app & web,,Cash,,,,,,,,SVNNRJMCNKHQ,15 Oct 2025 2:55 AM,51000,0,0,,,,-7500,0,,0,0,43500,,,,0,0,-8541,,0,0,0,0,0,0,34959,,,,,-633,0,,,,,,,,,
CÔNG TY TNHH DUONG THANH LONG,15df402a-6bd9-415c-8fbe-7121dfcc79ba,Cà Phê Muối Chú Long - Kiên Giang,914c7736-aef9-43f4-b84e-3fbed85e8a78,14 Oct 2025 10:27 AM,14 Oct 2025 10:01 AM,GrabFood,Payment ,,Transferred,3145118519sp00000000000000000000,,,,295621314-C7TECCJ3HEVXKA,GF-416,A-8GXPVTTWW6B9AV,GrabFood app & web,,Cash,,,,,,,,SVNNRJMCNKHQ,15 Oct 2025 2:55 AM,58000,0,0,,,,-7500,0,,0,0,50500,,,,0,0,-9915,,0,0,0,0,0,0,40585,,,,,-734,0,,,,,,,,,
CÔNG TY TNHH DUONG THANH LONG,15df402a-6bd9-415c-8fbe-7121dfcc79ba,Cà Phê Muối Chú Long - Kiên Giang,914c7736-aef9-43f4-b84e-3fbed85e8a78,14 Oct 2025 9:44 AM,14 Oct 2025 9:29 AM,GrabFood,Payment ,,Transferred,3145035010sp00000000000000000000,,,,466339922-C7TEBCMTDF6ZVA,GF-382,A-8GXNWO8WXWPDAV,GrabFood app & web,,Cashless,,,,,,,,SVNNRJMCNKHQ,15 Oct 2025 2:55 AM,29000,0,0,,,,0,0,,0,0,29000,,,,0,0,-5694,,0,0,0,0,0,0,23306,,,,,-422,0,,,,,,,,,
